Country,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20
Holy See,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
Honduras,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.16671,1.35714,1.28571,0.85714,0.66671,0.80957,1.05071,0.84443,1.12057,1.13043,2.96371,3.03743,2.80543,4.726,4.46343,5.525,3.344,3.27029,3.89386,2.07357,2.09657,1.03943,1.57757,1.79186,1.33057,1.23414,1.52414,1.64386,1.21529,0.90571,1.22,1.27114,1.02486,2.03371,1.96229,1.91471,1.429,1.46686,1.512,0.50014,0.57157,1.46329,1.49443,1.71257,1.694,1.85957,1.88429,1.04743,1.11429,1.06771,1.08957,0.77071,-0.64686,-0.65029,-0.42629,-0.66457,-0.68314,-0.39271,1.00486,0.95343,0.63143,0.68243,0.57229,0.30414,0.22871,0.35543,0.51643,0.42686,0.42686,0.42686,0.39986,0.48471,0.471,0.54514,0.71171,0.78014,1.02386,0.94586,0.90071,1.32286,-1.0,-1.0,-1.0
Hungary,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35714,0.28786,0.78786,1.01229,1.11614,1.384,1.23643,1.42471,1.147,1.10629,1.08186,1.09257,1.10643,1.05129,0.98657,1.01886,1.02514,0.91143,0.888,0.98857,0.92143,0.91214,0.96929,0.833,1.67629,1.56914,1.63443,1.78071,1.71943,1.80986,0.93043,0.93857,0.96014,0.76286,0.89857,0.871,0.96743,0.92514,0.98729,0.91929,0.93871,1.04314,0.87814,0.75971,0.72829,0.75414,0.68629,0.57829,0.84014,0.96843,0.86171,0.84257,0.78957,0.92071,0.78,0.75429,0.83157,0.94129,0.88543,0.86371,0.88057,0.977,0.934,0.94614,0.978,0.88386,0.86129,0.948,0.95871,0.86529,0.90857,0.91971,0.88086,0.738,0.80129,0.82771,0.84786,0.88214,0.855,0.96614,1.01543,0.91543,1.08871,1.03957,1.16871,1.04329,0.832,0.85414,-1.0,-1.0,-1.0
Iceland,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.01471,0.77657,0.54443,0.67614,0.67614,0.811,0.91243,1.00986,0.89914,1.32614,1.27257,1.40757,1.44729,1.46557,1.59186,0.98714,1.30857,1.13943,1.10257,1.18029,1.08686,1.16829,0.90514,0.79929,0.94286,0.91586,0.86229,0.919,0.93957,0.99086,0.78814,0.80029,0.88771,0.84,0.72814,0.69329,0.76714,0.71714,0.67586,0.80014,0.90457,0.83929,0.98214,0.87957,1.12557,1.08071,0.98371,0.92657,0.66471,0.92443,0.56729,0.36729,0.381,0.381,0.381,0.09529,0.09529,0.09529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
India,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01243,0.08386,0.51243,0.75057,0.86486,1.32914,1.38271,1.57314,1.26143,1.34071,1.305,0.91857,1.40014,1.22529,1.49614,1.36671,1.53386,1.56557,1.241,1.20529,1.28471,1.17943,1.26029,1.24,1.06986,1.895,1.51971,2.025,1.828,1.745,4.75757,4.02157,4.26571,3.74171,3.77429,3.959,1.04771,1.046,0.83786,1.00871,0.965,0.88943,0.92486,0.905,0.98943,0.952,0.90329,1.02614,0.95614,1.02629,0.93557,0.91043,0.97171,0.87214,0.924,0.86757,0.894,0.91157,0.92629,0.95171,0.98043,0.95557,0.98057,0.92471,0.921,0.88986,0.88943,0.90014,0.86671,0.88529,0.893,0.89729,0.881,0.91086,0.90229,0.93943,0.91871,0.94086,0.90886,0.90471,0.927,0.86614,0.86729,0.88614,0.87771,0.89214,0.88586,0.90757,0.90371,0.88786,0.90086,0.889,0.87886,0.88571,0.90814,0.85671,0.87357,-1.0,-1.0,-1.0
Indonesia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.43414,0.462,0.65629,0.863,1.08114,1.06957,1.158,1.15514,0.981,1.00943,0.93014,0.973,0.98557,0.97443,0.99971,0.90629,0.89371,0.939,0.83514,0.98129,0.88814,0.99043,1.03614,1.01129,1.02914,1.00214,1.01771,0.989,0.98971,0.941,0.94229,0.87186,0.96171,0.89943,0.84086,0.87143,0.82486,0.964,0.88914,0.91629,0.97657,0.96257,0.98086,0.80243,0.97157,0.881,0.89729,0.94586,0.943,1.00257,0.88729,0.97271,0.89029,0.84357,0.88929,0.94514,0.88714,0.79814,0.98657,1.05843,1.03414,0.93086,0.98143,1.02743,0.87557,0.81214,0.89814,0.97543,0.91429,0.99614,0.93043,0.92057,0.84057,0.87614,0.926,0.85314,0.89143,0.94086,0.91243,0.86257,0.88,0.86114,0.91543,0.93771,0.93914,0.93286,0.94829,-1.0,-1.0,-1.0
Iran,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.56929,1.29443,1.37729,1.36786,1.46471,1.38886,1.43214,1.18829,1.13971,1.23314,1.08943,0.99414,0.88043,0.99171,1.00286,0.86486,0.91157,0.96414,0.97629,0.88914,0.89371,0.878,0.83214,0.84986,0.83486,0.86243,0.89871,0.93257,0.986,0.97171,1.03514,1.03329,0.97186,0.95029,0.91086,0.89343,0.85586,0.84057,0.84057,0.82229,0.81371,0.80771,0.80686,0.78886,0.82657,0.82114,0.81914,0.82729,0.82971,0.85014,0.82943,0.82957,0.83171,0.83186,0.83057,0.83643,0.81629,0.80629,0.83729,0.83643,0.844,0.82357,0.85229,0.86686,0.83571,0.84314,0.81171,0.86286,0.88157,0.89829,0.94886,0.929,0.96486,0.93143,0.88171,0.901,0.84529,0.90786,0.89,0.91571,0.90586,0.87886,0.93457,0.87714,0.904,0.88357,0.90214,0.87086,0.856,0.85714,0.82457,0.84514,0.86229,0.925,0.87414,0.89914,0.94214,0.92529,0.91371,0.89829,0.89786,0.85257,0.83229,0.80629,0.80914,-1.0,-1.0,-1.0
Iraq,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.50343,0.50343,0.50343,0.76057,0.65514,0.53271,0.46129,0.46129,0.46129,0.06129,0.04286,0.13814,0.32857,0.86429,0.91186,1.31186,1.35057,1.30886,1.57086,1.28329,1.45214,1.13786,1.22771,1.47571,1.11357,0.98743,1.06014,1.08457,0.989,0.87229,0.93786,0.98843,0.90371,0.914,1.02386,0.96457,0.86229,0.91357,0.82771,0.83186,0.75543,0.75071,0.79457,0.75171,0.994,0.96171,0.97229,1.04371,1.06057,1.02757,0.89329,0.89729,1.03086,0.98657,0.94,1.22057,1.12629,1.18614,1.05114,1.04186,1.14086,0.805,0.91557,0.84171,0.907,0.90429,0.91857,0.99129,0.83129,1.01514,1.01043,1.00771,0.891,0.917,1.14114,1.02386,0.89914,1.049,1.17814,1.068,1.26671,1.20929,1.27314,1.17929,1.17571,1.25471,0.93357,0.94729,0.95057,0.997,0.98,1.03471,0.973,1.08171,1.13814,1.04714,0.99986,0.88571,-1.0,-1.0,-1.0
Ireland,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.21429,1.31314,1.31314,1.31314,1.43171,1.146,0.21743,0.31143,0.494,1.04271,0.992,1.10771,1.27714,1.34286,1.29343,0.90929,0.99643,1.04986,1.01957,0.85814,0.93571,0.92857,0.86671,0.96843,0.98,0.99443,0.952,0.93014,0.97014,0.85043,0.89543,1.21671,1.12757,1.11586,1.17771,1.14643,1.13414,0.79814,0.85886,0.89171,0.78729,0.78357,0.73843,0.87386,0.94586,0.87714,0.87986,1.02929,0.96971,0.82214,0.84486,0.89329,0.888,0.84414,0.90286,0.93329,0.812,0.855,0.84086,0.78186,0.845,0.88386,0.85471,0.78529,0.92371,1.14371,0.98643,0.93429,0.94957,1.036,0.90657,0.70314,0.82957,0.94386,0.93886,0.84957,0.91457,0.82486,0.91771,0.78143,0.81857,0.92771,0.94429,1.02329,0.76871,2.296,2.26286,2.14329,2.11486,2.07486,2.11443,0.69771,-1.0,-1.0,-1.0
Israel,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.92857,1.02386,1.081,0.98857,1.41714,1.41714,1.20286,1.00557,1.26986,1.39629,1.127,1.41271,1.425,2.29843,1.78957,1.93814,1.89729,1.86786,1.989,1.23171,1.11743,1.75943,1.68186,1.57643,1.687,1.68357,1.65857,0.90257,1.01986,1.01786,0.88043,0.83271,0.92643,0.832,0.77757,0.69343,1.10329,1.10886,1.022,1.07643,1.12943,1.21371,0.83857,0.80786,0.82371,0.83271,0.79014,0.78143,0.78757,1.05371,1.00757,0.94657,0.96686,0.91286,0.87571,0.74957,0.75871,0.79029,0.85357,0.84471,0.77357,0.78886,0.863,0.78171,1.067,1.10029,1.10786,1.05443,1.07286,1.11643,0.75143,0.87386,0.87329,0.96214,0.84971,1.14914,1.119,0.95729,1.19686,0.988,1.36929,0.989,1.38686,1.50871,1.44657,1.69743,1.45643,1.455,1.30643,1.35043,1.296,1.09586,1.07114,1.12129,1.18929,1.03543,1.08386,1.09571,-1.0,-1.0,-1.0
Italy,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19586,1.02671,1.24986,1.15657,1.15,1.10971,1.13214,1.12957,1.02171,1.10629,1.08357,0.98129,1.13229,1.15143,1.05971,1.085,1.05971,1.11071,0.92843,0.93514,0.97857,0.94314,0.95286,0.94529,0.91243,0.89857,0.85971,0.86914,0.84886,0.87214,0.87386,0.82814,0.82929,0.82771,0.831,0.82686,0.85186,0.86929,0.84543,0.79743,0.83829,0.85457,0.83914,0.88057,0.886,0.87557,0.83,0.80157,0.87014,0.83229,0.85043,0.865,0.836,0.88071,0.85429,0.83457,0.855,0.84171,0.87686,0.81086,0.80614,0.83657,0.80157,0.84014,0.83743,0.835,0.78886,0.772,0.83571,0.82429,0.82143,0.83357,0.81386,0.82071,0.898,0.84986,0.87414,0.87114,0.92371,0.90129,0.72757,0.89471,0.852,0.87629,0.863,0.89943,0.91743,0.74057,0.81271,0.885,0.88486,0.86257,0.86429,0.89786,0.79471,0.81171,0.81086,0.76529,1.06829,1.02843,1.04686,1.02271,1.023,-1.0,-1.0,-1.0
Jamaica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.92857,0.35714,0.42857,0.42857,0.42857,0.42857,0.35714,0.42857,0.35714,0.35714,0.35714,0.42857,0.71429,0.35714,0.35714,0.41071,0.41071,0.33929,0.17257,0.17257,0.17257,0.119,0.119,0.119,0.0,0.28571,0.42857,0.42857,0.42857,0.478,0.478,0.19229,0.12086,0.83514,0.83514,0.78571,1.12857,1.31314,1.32,0.98386,1.02829,1.02829,0.68543,0.61686,0.59357,0.65829,0.64157,0.68914,0.832,1.07314,1.30386,0.88957,0.86186,0.81429,0.70714,0.44529,0.30243,0.27386,0.27386,0.70243,0.73814,0.64286,0.5,0.5,0.57943,0.43657,0.45086,0.49843,0.78414,1.06986,1.07971,0.794,0.70829,0.80357,0.63686,0.40829,0.46186,0.53329,0.53329,0.39043,0.30714,0.53571,0.46429,1.25,-1.0,-1.0,-1.0
Japan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.16329,2.22586,2.38914,2.56771,2.71057,0.86771,0.92514,1.07271,0.978,0.93043,1.03429,1.06514,0.92443,0.847,0.94329,0.98371,0.88786,0.98557,1.01457,1.17743,1.11014,1.08157,0.96214,1.78757,1.797,1.50143,1.40386,1.42686,1.52643,0.41529,0.29686,0.33714,0.79171,0.785,0.81514,1.12029,1.16129,1.46486,1.26086,1.202,1.18543,1.27714,1.346,1.00214,0.75157,1.02071,1.07743,0.73557,1.237,1.237,1.237,0.93743,0.93514,1.047,0.73643,0.815,1.03843,1.08814,0.95229,1.02186,0.88629,1.123,0.96214,0.98314,0.92,0.68357,0.67771,0.68686,0.70129,0.68529,0.75986,1.24414,1.00114,0.62229,0.71871,0.75471,0.85529,0.53529,0.71286,0.89171,0.71829,0.55771,0.44514,0.40914,0.50029,0.46357,0.71057,0.80614,0.86886,0.90757,0.78114,0.89514,0.70771,1.055,0.92971,0.76271,0.92714,0.76229,0.78971,0.66314,0.85671,0.952,0.45857,0.21957,0.21443,0.01443,-0.03214,0.071,0.42714,0.83886,0.90957,0.921,0.90671,0.78514,1.04643,-1.0,-1.0,-1.0
Jordan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69043,0.5,0.60586,0.56629,0.74929,0.83143,0.89971,0.98914,0.83086,0.83086,0.60871,1.27657,1.28314,1.28314,1.426,1.35671,1.40429,0.83286,1.158,0.98914,0.74743,0.84843,0.74129,0.99129,0.68657,0.72229,1.43657,1.481,1.54057,1.39771,1.356,1.65357,0.98014,1.09443,1.10629,0.96343,1.00514,0.67186,0.631,0.48814,0.80957,0.69057,0.73814,1.30957,1.52386,1.42857,2.5,2.57143,2.57143,2.18371,2.144,2.18729,0.74857,0.74857,0.96286,0.93629,0.83957,1.12971,1.247,1.316,1.03343,1.06671,1.02457,0.78643,0.715,0.884,0.85029,1.23129,1.23129,1.37414,1.44557,1.31229,1.45514,0.91543,1.45114,1.50471,1.40886,1.37771,1.44671,1.502,-1.0,-1.0,-1.0
Kazakhstan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.28229,4.18229,4.38471,1.13986,1.84171,1.32743,1.72414,1.79557,1.83129,1.893,1.22457,1.42143,1.07414,1.10071,0.89029,1.11771,1.18486,1.06971,1.005,0.91514,1.097,0.849,0.98029,1.00186,1.17029,1.19171,0.99843,1.159,1.107,0.94357,0.83729,1.10557,1.15771,1.055,1.01986,1.13043,1.09229,0.81943,0.84871,0.94129,0.86671,1.02743,1.04486,1.096,0.98529,1.04543,1.13557,0.99457,0.99171,1.03571,1.07986,0.90386,0.87643,0.76557,0.93671,0.86171,0.89243,0.97071,1.09786,1.28643,1.01257,0.85314,0.91743,1.09186,0.81943,0.543,0.64529,0.64529,0.47157,0.21829,0.40529,0.58586,0.63471,0.76971,0.85314,1.00657,0.81957,0.639,0.60386,0.60029,0.64571,0.56243,-1.0,-1.0,-1.0
Kenya,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.55771,0.55771,0.67086,0.87714,1.06543,1.12457,1.09057,1.37629,1.35843,1.13429,1.01743,1.06029,1.15557,0.64129,0.927,1.06386,1.09629,1.155,1.155,1.28829,1.05014,0.85971,0.95229,0.98643,0.91029,1.06686,1.01086,1.002,1.05043,0.95086,1.08057,0.86343,0.90043,1.01643,1.00014,1.08343,1.006,1.13329,1.111,1.00843,0.85986,0.967,0.96529,0.882,0.80943,0.943,0.99943,0.87014,1.05714,1.04943,1.03557,1.11743,1.16586,1.18257,0.97114,0.89014,0.92886,1.105,1.04314,1.15343,1.23129,1.26957,1.329,0.93529,0.92614,0.817,0.89029,0.91086,0.90443,0.96486,1.04029,0.95586,0.871,-1.0,-1.0,-1.0
"Korea, South",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.449,0.449,0.449,0.87757,1.068,1.08329,0.65471,0.65471,0.94043,0.58329,0.39286,0.35714,0.35714,0.35714,0.07143,0.14286,0.28571,0.28571,0.28571,0.48143,0.80857,0.77114,0.82357,0.91257,1.19429,1.25257,1.087,1.185,1.09271,1.14971,1.071,0.89,0.88186,0.83286,0.85657,0.79757,0.68043,0.63786,1.47214,1.385,1.39614,1.44814,1.46371,1.57243,0.74686,0.83771,0.93329,0.876,1.016,1.03429,0.87214,0.714,0.66857,0.73543,0.619,0.69071,0.79343,0.89957,0.94057,0.90743,0.90829,0.81714,0.87057,0.88757,0.74143,0.76886,0.80414,0.77129,0.714,0.74957,0.81914,0.78786,0.781,0.81871,0.83629,0.82043,0.78486,0.73671,0.81457,0.77057,0.82871,0.86771,0.85286,0.93229,0.843,0.94414,0.86143,0.743,0.96243,0.91486,1.08157,0.96943,0.93114,0.963,0.92729,1.26057,1.16529,1.34729,1.44071,1.45557,1.30743,1.03814,0.95686,0.78757,0.73829,0.793,0.77929,0.97171,0.89229,1.02986,1.09643,1.08686,1.05443,0.87243,1.11957,1.16357,1.10414,1.04486,1.05229,1.06771,0.92214,0.82414,0.833,0.87986,0.96786,0.94243,0.88257,0.84129,0.91557,-1.0,-1.0,-1.0
Kosovo,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23643,0.18886,1.38886,1.54757,1.54757,1.44443,1.52443,1.52443,0.23871,0.15143,0.15143,0.15143,0.07143,0.07143,0.07143,0.07143,0.20971,0.45257,0.55614,0.57929,1.19829,1.34114,1.32743,1.20229,1.262,1.31471,0.77971,0.694,0.68057,0.56286,0.39957,0.559,0.49543,0.40257,0.29143,0.29143,0.29143,0.05614,1.17857,1.39286,1.75,1.75,1.75,1.75,0.60714,0.35714,0.0,0.0,0.0,0.0,0.01014,3.01014,3.05771,3.18014,3.18014,3.18014,3.18586,0.18586,0.13829,0.01586,0.01586,0.01586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
Kuwait,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.393,0.17871,0.01686,0.0,0.0,0.0,0.14286,0.14286,0.14286,0.22857,0.60957,0.60957,0.46671,0.51429,0.71071,0.71586,0.57971,0.65114,0.913,1.08614,0.99057,0.91157,0.95243,1.16671,1.36914,1.33529,1.31843,1.59229,1.38514,1.39814,1.10771,1.04843,1.393,1.22543,1.32429,1.22786,1.15629,1.23386,0.87543,0.97286,1.07257,0.94129,0.95686,0.87071,0.93043,1.05486,0.93857,0.96671,1.10071,1.05143,1.07329,1.01557,0.98314,1.08743,1.02029,1.04457,1.05914,0.87886,1.03243,0.96429,0.95714,0.96114,1.00971,1.02343,0.99614,0.99257,0.89686,1.12829,1.00586,1.25671,1.08229,1.18729,1.21371,1.06443,1.10557,0.891,0.96971,0.84757,0.92157,0.84843,0.89986,0.87886,0.85443,0.87286,0.804,0.82757,0.80514,0.84857,0.89529,0.89657,0.90371,0.89386,0.90757,0.84743,0.77929,0.82871,0.80443,0.894,0.84957,0.87129,-1.0,-1.0,-1.0
